SMILES_acc,SMILES_don,Voc,Jsc,FF,PCE,HOMO_A,LUMO_A,EgCV_A,λ_A_absorption,EgA_opt,HOMO_D,LUMO_D,EgCV_D,λ_D_absorption,EgD_opt
CCCCCCCCCCCc3c(/C=C/2C(=O)c1cc(F)c(F)cc1C2C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CCCCCCCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CCCCCCC)CCCCCCCCC)c9c%10n(CC(CCCCCCC)CCCCCCCCC)c%11%12,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.83,8.36,60.59,4.21,-5.49,-3.91,1.58,969.0,1.28,-5.5,-3.6,1.9,680.0,1.82
CCCCCCCCCCCC1=C(SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1SC1=C2SC(C=C2C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)=C1CCCCCCCCCCC)C=C1C(=O)C2=CC(F)=C(F)C=C2C1=C(C#N)C#N,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.91,23.63,70.66,15.24,-5.6,-3.91,1.69,892.0,1.39,-5.5,-3.6,1.9,680.0,1.82
CCOc1c2oc3c4sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc4n(CC)c3c2c(OCC)c2oc3c4sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc4n(CC)c3c12,c1cc2c(s1)c(c1c(c2c2cc(c(s2)C[C@H](CC)CCCC)F)sc(c1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1cc(c(s1)C[C@@H](CCCC)CC)F,0.825,27.59,79.3,18.05,-5.61,-3.92,1.69,955.0,1.3,-5.53,-2.81,2.72,680.0,1.82
CCc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(-c7cc8c(-c9cc(F)c(CC)s9)c9sc(-c%10ccc(-c%11sc(-c%12ccc(-c%13cc%14c(-c%15cc(F)c(CC)s%15)c%15sc(-c%16ccc(-c%17sc(-c%18cccs%18)c%18c%17C(=O)c%17c(CC)sc(CC)c%17C%18=O)s%16)cc%15c(-c%15cc(F)c(CC)s%15)c%14s%13)s%12)c%12c%11C(=O)c%11c(CC)sc(CC)c%11C%12=O)s%10)cc9c(-c9cc(F)c(CC)s9)c8s7)s6)c6c5C(=O)c5c(CC)sc(CC)c5C6=O)s4)sc3c(-c3cc(F)c(CC)s3)c3ccsc23)cc1F,c1cc2c(s1)c(c1c(c2c2cc(c(s2)C[C@H](CC)CCCC)F)sc(c1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1cc(c(s1)C[C@@H](CCCC)CC)F,0.832,26.71,78.9,17.57,-5.64,-3.92,1.72,949.0,1.31,-5.53,-2.81,2.72,680.0,1.82
CCCCCCc%14cccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)[se]c%13c3sc%12c%11c4nsnc4c%10c9sc8c(c5cccc(CCCCCC)c5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)[se]c8c9n(CC(CCCC)CCCCCC)c%10c%11n(CC(CCCC)CCCCCC)c%12%13)c%14,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.86,25.59,77.2,16.88,-5.63,-3.87,1.76,911.0,1.36,-5.53,-2.81,2.72,680.0,1.82
CCCCCCc%14cccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3[se]c%13c%11c4nsnc4c%10c9[se]c8c(c5cccc(CCCCCC)c5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCCC)CCCCCC)c%10c%11n(CC(CCCC)CCCCCC)c%12%13)c%14,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.88,26.62,78.4,18.33,-5.68,-3.85,1.83,890.0,1.39,-5.46,-3.56,1.9,680.0,1.82
CCCCCCc%14cccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5cccc(CCCCCC)c5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCCC)CCCCCC)c%10c%11n(CC(CCCC)CCCCCC)c%12%13)c%14,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.89,26.11,71.1,16.49,-5.64,-3.83,1.81,900.0,1.38,-5.46,-3.56,1.9,680.0,1.82
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c5nc4cc(F)c(F)cc4nc5c%10c9sc8c(CCCCCCCCCCC)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCCC)CCCCCC)c%10c%11n(CC(CCCC)CCCCCC)c%12%13,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.849,27.18,77.73,17.97,-5.64,-4.05,1.59,900.0,1.38,-5.49,-3.47,2.02,680.0,1.82
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c5nc4ccccc4nc5c%10c9sc8c(CCCCCCCCCCC)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCCC)CCCCCC)c%10c%11n(CC(CCCC)CCCCCC)c%12%13,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.85,27.6,78.57,18.42,-5.64,-4.05,1.59,900.0,1.38,-5.49,-3.47,2.02,680.0,1.82
CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.843,26.06,74.64,16.4,-5.78,-3.95,1.83,910.0,1.36,-5.53,-3.55,1.98,680.0,1.82
CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.897,26.6,76.56,18.27,-5.77,-3.91,1.86,890.0,1.39,-5.53,-3.55,1.98,680.0,1.82
CCCCCCCCCCC(CCCCCCCC)Cn%12c4c3sc(/C=C/2C(=O)c1cc(F)c(F)cc1C2C(C#N)C#N)c(CCCCCCCCC)c3sc4c%11c5nsnc5c%10c9sc8c(CCCCCCCCC)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCCCCCCC)CCCCCCCCCC)c%10c%11%12,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.897,26.6,76.56,18.27,-5.8,-3.71,2.09,865.0,1.43,-5.53,-3.55,1.98,680.0,1.82
CCCCCCCCCCC(CCCCCCCC)Cn%24c%16c%15sc(/C=C/%14C(=O)c%13cc(/C=C/c%12ccc%11c(=O)c(=Cc%10sc8c(sc9c7c1nsnc1c6c5sc4c(CCCCCCCCC)c(C=c3c(=O)c2cc(F)c(F)cc2c3=C(C#N)C#N)sc4c5n(CC(CCCCCCCC)CCCCCCCCCC)c6c7n(CC(CCCCCCCC)CCCCCCCCCC)c89)c%10CCCCCCCCC)c(=C(C#N)C#N)c%11c%12)ccc%13C%14C(C#N)C#N)c(CCCCCCCCC)c%15sc%16c%23c%17nsnc%17c%22c%21sc%20c(CCCCCCCCC)c(C=c%19c(=O)c%18cc(F)c(F)cc%18c%19=C(C#N)C#N)sc%20c%21n(CC(CCCCCCCC)CCCCCCCCCC)c%22c%23%24,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.881,25.88,77.0,17.56,-5.67,-3.89,1.78,898.0,1.38,-5.45,-3.53,1.92,680.0,1.82
CCCCCCCCCCC(CCCCCCCC)Cn%24c%16c%15sc(/C=C/%14C(=O)c%13cc(/C=C/c%12ccc%11c(=O)c(=Cc%10sc8c(sc9c7c1nsnc1c6c5sc4c(CCCCCCCCC)c(C=c3c(=O)c2cc(F)c(F)cc2c3=C(C#N)C#N)sc4c5n(CC(CCCCCCCC)CCCCCCCCCC)c6c7n(CC(CCCCCCCC)CCCCCCCCCC)c89)c%10CCCCCCCCC)c(=C(C#N)C#N)c%11c%12)ccc%13C%14C(C#N)C#N)c(CCCCCCCCC)c%15sc%16c%23c%17nsnc%17c%22c%21sc%20c(CCCCCCCCC)c(C=c%19c(=O)c%18cc(F)c(F)cc%18c%19=C(C#N)C#N)sc%20c%21n(CC(CCCCCCCC)CCCCCCCCCC)c%22c%23%24,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.91,26.13,77.8,18.48,-5.65,-3.85,1.8,910.0,1.36,-5.43,-3.41,2.02,680.0,1.82
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.862,25.63,77.7,17.17,-5.61,-3.93,1.68,895.0,1.39,-5.45,-3.53,1.92,682.0,1.82
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2c3sc(C=C4C(=O)c5cc(C=Cc6ccc7c(c6)C(=O)C(=Cc6sc8c(sc9c%10c%11nsnc%11c%11c%12sc%13c(CCCCCCCCCCC)c(C=C%14C(=O)c%15cc(F)c(F)cc%15C%14=C(C#N)C#N)sc%13c%12n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c%11c%10n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c89)c6CCCCCCCCCCC)C7=C(C#N)C#N)ccc5C4=C(C#N)C#N)c(CCCCCCCCCCC)c3sc2c2c3nsnc3c3c4sc5c(CCCCCCCCCCC)c(C=C6C(=O)c7cc(C=Cc8ccc9c(c8)C(=O)C(=Cc8sc%10c(sc%11c%12c%13nsnc%13c%13c%14sc%15c(CCCCCCCCCCC)c(C=C%16C(=O)c%17cc(F)c(F)cc%17C%16=C(C#N)C#N)sc%15c%14n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c%13c%12n(C(CCCCCCCCCC)CCCCCCCCCCCC)c%10%11)c8CCCCCCCCCCC)C9=C(C#N)C#N)ccc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c3c21,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.883,26.02,79.25,18.21,-5.63,-3.93,1.7,894.0,1.39,-5.45,-3.53,1.92,682.0,1.82
CCCCCCC(CCCC)Cc3c(/C=C/2C(=O)c1cc(F)c(F)cc1C2C(C#N)C#N)sc%13c3sc%14c%11c4nsnc4c%10c8sc7c(C(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCc9ccc(F)cc9)c%10c%11n(CC(CC)CCCc%12ccc(F)cc%12)c%13%14,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.898,26.09,79.42,18.61,-5.64,-3.93,1.71,893.0,1.39,-5.45,-3.53,1.92,682.0,1.82
CCCCCCC(CCCC)Cc3c(/C=C/2C(=O)c1cc(F)c(F)cc1C2C(C#N)C#N)sc%13c3sc%14c%11c4nsnc4c%10c8sc7c(C(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCc9ccccc9)c%10c%11n(CC(CC)CCCc%12ccccc%12)c%13%14,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.901,26.86,79.67,19.27,-5.64,-3.93,1.71,893.0,1.39,-5.45,-3.53,1.92,682.0,1.82
CCCCCCC(CCCC)Cc3c(/C=C/2C(=O)c1cc(F)c(F)cc1C2C(C#N)C#N)sc%13c3sc%14c%11c4nsnc4c%10c8sc7c(C(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCc9ccc(C)cc9)c%10c%11n(CC(CC)CCCc%12cccc(C)c%12)c%13%14,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.901,26.68,75.4,18.1,-5.75,-3.79,1.96,915.0,1.36,-5.58,-3.63,1.95,680.0,1.82
CCCCCCC(CCCC)Cc3c(/C=C/2C(=O)c1cc(F)c(F)cc1C2C(C#N)C#N)sc%13c3sc%14c%11c4nsnc4c%10c8sc7c(C(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCc9ccc(C)cc9)c%10c%11n(CC(CC)CCCc%12cccc(C)c%12)c%13%14,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.906,26.09,75.2,17.8,-5.67,-3.78,1.89,903.0,1.37,-5.58,-3.63,1.95,680.0,1.82
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc%30c3sc%31c%28c%21nc%20cc(F)c(c%19ccc(c5cc4nc%12c(nc4c(C)c5F)c%11c9sc8c(CCCCCCCCCCC)c(C=c7c(=O)c6cc(Cl)c(Cl)cc6c7=C(C#N)C#N)sc8c9n(c%10ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc%10)c%11c%17c%12c%16sc%15c(CCCCCCCCCCC)c(C=c%14c(=O)c%13cc(Cl)c(Cl)cc%13c%14=C(C#N)C#N)sc%15c%16n%17c%18ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc%18)s%19)cc%20nc%21c%27c%25sc%24c(CCCCCCCCCCC)c(C=c%23c(=O)c%22cc(Cl)c(Cl)cc%22c%23=C(C#N)C#N)sc%24c%25n(c%26ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc%26)c%27c%28n(c%29ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc%29)c%30%31,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.92,24.2,74.5,16.7,-5.72,-3.79,1.93,903.0,1.37,-5.58,-3.63,1.95,680.0,1.82
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc%30c3sc%31c%28c%21nc%20cc(c%19ccc(c5cc(F)c4nc%12c(nc4c5)c%11c9sc8c(CCCCCCCCCCC)c(C=c7c(=O)c6cc(Cl)c(Cl)cc6c7=C(C#N)C#N)sc8c9n(c%10ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc%10)c%11c%17c%12c%16sc%15c(CCCCCCCCCCC)c(C=c%14c(=O)c%13cc(Cl)c(Cl)cc%13c%14=C(C#N)C#N)sc%15c%16n%17c%18ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc%18)s%19)cc(F)c%20nc%21c%27c%25sc%24c(CCCCCCCCCCC)c(C=c%23c(=O)c%22cc(Cl)c(Cl)cc%22c%23=C(C#N)C#N)sc%24c%25n(c%26ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc%26)c%27c%28n(c%29ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc%29)c%30%31,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.858,27.03,73.9,17.36,-5.52,-4.1,1.42,900.0,1.38,-5.15,-3.22,1.93,682.0,1.82
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc%30c3sc%31c%28c%21nc%20ccc(c%19csc(c5ccc4nc%12c(nc4c5F)c%11c9sc8c(CCCCCCCCCCC)c(C=c7c(=O)c6cc(Cl)c(Cl)cc6c7=C(C#N)C#N)sc8c9n(c%10ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc%10)c%11c%17c%12c%16sc%15c(CCCCCCCCCCC)c(C=c%14c(=O)c%13cc(Cl)c(Cl)cc%13c%14=C(C#N)C#N)sc%15c%16n%17c%18ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc%18)c%19)c(F)c%20nc%21c%27c%25sc%24c(CCCCCCCCCCC)c(C=c%23c(=O)c%22cc(Cl)c(Cl)cc%22c%23=C(C#N)C#N)sc%24c%25n(c%26ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc%26)c%27c%28n(c%29ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc%29)c%30%31,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.861,27.63,73.75,17.53,-5.66,-3.7,1.96,892.0,1.39,-5.15,-3.22,1.93,682.0,1.82
CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.863,27.93,77.3,18.62,-5.66,-3.7,1.96,892.0,1.39,-5.15,-3.22,1.93,682.0,1.82
CCCCCCCCCCCc%12c(C=c3c(=O)c2cc(c1ccc(C)s1)ccc2c3=C(C#N)C#N)sc%13c%11cc(CC(CCCCCCCC)CCCCCCCCCC)c9c(c4nsnc4c%10c8sc7c(CCCCCCCCCCC)c(C=c6c(=O)c5cc(C)ccc5c6=C(C#N)C#N)sc7c8n(CC(CCCCCCCC)CCCCCCCCCC)c9%10)c%11sc%12%13,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.864,28.47,79.4,19.53,-5.52,-4.1,1.42,905.0,1.37,-5.15,-3.22,1.93,682.0,1.82
CCCCCCCCCCCc%12c(C=c3c(=O)c2cc(c1ccc(C)s1)ccc2c3=C(C#N)C#N)sc%13c%11cc(CC(CCCCCCCC)CCCCCCCCCC)c9c(c4nsnc4c%10c8sc7c(CCCCCCCCCCC)c(C=c6c(=O)c5cc(C)ccc5c6=C(C#N)C#N)sc7c8n(CC(CCCCCCCC)CCCCCCCCCC)c9%10)c%11sc%12%13,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.87,29.49,79.2,20.32,-5.52,-4.1,1.42,905.0,1.37,-5.15,-3.22,1.93,682.0,1.82
CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.874,26.27,78.5,18.56,-5.68,-3.9,1.78,910.0,1.36,-5.15,-3.22,1.93,682.0,1.82
CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.877,26.21,73.42,17.56,-5.68,-3.9,1.78,910.0,1.36,-5.15,-3.22,1.93,682.0,1.82
CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12,CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F,0.926,23.83,63.24,13.94,-5.66,-4.09,1.57,892.0,1.39,-5.15,-3.22,1.93,627.0,1.98
